user_id,username,email,department,job_title,privilege_level,systems_access,last_login,days_inactive,is_active,hire_date,system_count,is_admin,is_power_user,is_service_account,tenure_days,total_events,night_access_count,weekend_access_count,after_hours_count,high_sensitivity_count,failed_login_count,export_count,admin_operation_count,unique_resource_count,identity_sprawl_score,stale_account_flag,new_hire_flag,new_hire_overaccess_flag,privileged_inactive_flag,orphaned_account_flag,service_account_risk,blast_radius_score,sensitive_access_ratio,after_hours_ratio,export_risk_score,admin_activity_score,failed_login_risk,identity_sprawl_risk,stale_account_risk,privilege_abuse_risk,service_account_risk_score,behavior_risk,data_access_risk,rule_hits,overall_risk_score,confidence_score,top_risk_reason,recommended_action,risk_level
USR00067,donald.wang,donald.wang@company.com,Marketing,Manager,user,PROD_DB|ADMIN_SYS,2026-02-25,54,True,2023-07-01,2,0,0,0,1078,7.0,1.0,1.0,2.0,6.0,0.0,1.0,3.0,5.0,20.0,1,0,0,0,0,0,2,0.75,0.25,5.0,15.0,0.0,0,0,0,0,10,30,2,29.41,33.33,Data Access,Review sensitive data access,LOW
USR00068,robert.patel,robert.patel@company.com,Support,Lead,admin,ADMIN_SYS|PROD_DB|AWS_IAM|Salesforce|EMAIL,2026-04-13,7,True,2024-10-25,5,1,0,0,596,8.0,2.0,3.0,5.0,5.0,0.0,1.0,2.0,6.0,37.0,0,0,0,0,0,0,10,0.5555555555555556,0.5555555555555556,5.0,10.0,0.0,20,0,15,10,20,30,5,70.59,83.33,Data Access,Review sensitive data access,CRITICAL
USR00069,nikhil.jang,nikhil.jang@company.com,HR,Analyst,user,ServiceNow|Okta,2026-03-21,30,True,2023-07-16,2,0,0,0,1063,7.0,3.0,0.0,5.0,5.0,1.0,0.0,2.0,5.0,20.0,0,0,0,0,0,0,2,0.625,0.625,0.0,10.0,4.0,0,0,0,10,20,30,3,44.12,50.0,Data Access,Review sensitive data access,MEDIUM
USR00070,jeffrey.chen,jeffrey.chen@company.com,IT,Administrator,power-user,Salesforce|ADMIN_SYS,2026-04-01,19,True,2024-02-02,2,0,1,0,862,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,16.0,0,0,0,0,0,0,4,0.25,0.0,0.0,5.0,4.0,0,0,8,0,0,0,1,7.65,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00071,richard.johnson,richard.johnson@company.com,HR,Administrator,user,AD|ServiceNow,2026-03-28,23,True,2022-03-25,2,0,0,0,1541,4.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,4.0,18.0,0,0,0,0,0,0,2,0.2,0.6,0.0,10.0,4.0,0,0,0,10,20,0,2,23.53,33.33,Behavior,Investigate suspicious activity,LOW
USR00072,amitabh.park,amitabh.park@company.com,Legal,Analyst,user,EMAIL,2026-03-07,44,True,2025-12-13,1,0,0,0,182,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,9.0,1,0,0,0,0,0,1,0.6666666666666666,0.0,5.0,5.0,0.0,0,0,0,0,0,20,1,14.71,16.67,Data Access,Review sensitive data access,LOW
USR00073,joshua.becker,joshua.becker@company.com,Security,Engineer,user,ServiceNow|VPN,2026-03-31,20,True,2025-02-03,2,0,0,0,495,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,14.0,0,0,0,0,0,0,2,0.75,0.5,0.0,0.0,4.0,0,0,0,0,10,20,2,23.53,33.33,Data Access,Review sensitive data access,LOW
USR00074,mark.he,mark.he@company.com,Security,Officer,user,SIEM|AWS_IAM,2026-04-20,0,True,2022-03-26,2,0,0,0,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00075,timothy.huang,timothy.huang@company.com,Sales,Manager,user,ADMIN_SYS,2026-03-30,21,True,2023-12-15,1,0,0,0,911,9.0,4.0,0.0,5.0,5.0,1.0,2.0,3.0,5.0,15.0,0,0,0,0,0,0,1,0.5,0.5,10.0,15.0,4.0,0,0,0,0,20,20,2,29.41,33.33,Behavior,Investigate suspicious activity,LOW
USR00076,stephen.guo,stephen.guo@company.com,Finance,Lead,user,PROD_DB|VPN,2026-04-12,8,True,2025-10-30,2,0,0,0,226,5.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,16.0,0,0,0,0,0,0,2,0.6666666666666666,0.1666666666666666,0.0,0.0,4.0,0,0,0,0,0,20,1,14.71,16.67,Data Access,Review sensitive data access,LOW
USR00077,neha.taylor,neha.taylor@company.com,Finance,Architect,power-user,AD|EMAIL|PROD_DB,2026-04-09,11,True,2023-08-29,3,0,1,0,1019,8.0,1.0,2.0,5.0,3.0,1.0,2.0,0.0,5.0,25.0,0,0,0,0,0,0,6,0.3333333333333333,0.5555555555555556,10.0,0.0,4.0,0,0,8,10,20,10,4,40.0,66.67,Behavior,Investigate suspicious activity,MEDIUM
USR00078,christopher.menon,christopher.menon@company.com,Executive,Officer,service-account,Azure_AD,2026-03-29,22,True,2023-01-02,1,0,0,1,1258,9.0,3.0,1.0,4.0,9.0,0.0,1.0,4.0,5.0,15.0,0,0,0,0,0,1,1,0.9,0.4,5.0,20.0,0.0,0,0,0,30,20,30,3,55.88,50.0,Service Account,Validate automation ownership,MEDIUM
USR00079,varun.weber,varun.weber@company.com,Engineering,Engineer,user,AWS_IAM,2026-02-27,52,True,2025-02-10,1,0,0,0,488,8.0,3.0,0.0,3.0,8.0,2.0,2.0,1.0,5.0,15.0,1,0,0,0,0,0,1,0.8888888888888888,0.3333333333333333,10.0,5.0,8.0,0,0,0,0,10,30,2,29.41,33.33,Data Access,Review sensitive data access,LOW
USR00080,david.rodriguez,david.rodriguez@company.com,HR,Developer,service-account,Okta,2026-03-08,43,True,2023-04-22,1,0,0,1,1148,4.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,4.0,13.0,1,0,0,0,0,0,1,0.4,0.6,5.0,10.0,0.0,0,0,0,20,20,10,3,38.24,50.0,Service Account,Validate automation ownership,MEDIUM
USR00081,isha.ghosh,isha.ghosh@company.com,IT,Manager,power-user,AWS_IAM|VPN|Azure_AD,2026-03-07,44,True,2025-12-26,3,0,1,0,169,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,21.0,1,0,0,0,0,0,6,0.25,0.0,0.0,10.0,0.0,0,0,8,0,0,0,1,7.65,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00082,arjun.hwang,arjun.hwang@company.com,Legal,Manager,admin,PROD_DB|Okta|VPN|AD|GCP,2026-02-27,52,True,2024-09-21,5,1,0,0,630,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,29.0,1,0,0,1,0,0,10,0.3333333333333333,0.3333333333333333,5.0,0.0,0.0,10,20,15,0,10,10,5,52.94,83.33,Stale Account,Disable dormant account,MEDIUM
USR00083,ryan.thomas,ryan.thomas@company.com,Marketing,Executive,service-account,VPN|SIEM,2026-04-03,17,True,2025-02-21,2,0,0,1,477,13.0,1.0,3.0,8.0,9.0,0.0,6.0,1.0,8.0,26.0,0,0,0,0,0,1,2,0.6428571428571429,0.5714285714285714,30.0,5.0,0.0,10,0,0,40,20,55,4,85.29,66.67,Data Access,Review sensitive data access,CRITICAL
USR00084,aditya.gupta,aditya.gupta@company.com,Engineering,Analyst,admin,Okta|Salesforce|ServiceNow|EMAIL|Azure_AD|AWS_IAM,2026-02-20,59,True,2023-06-17,6,1,0,0,1092,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,34.0,1,0,0,1,0,0,12,0.6666666666666666,0.0,0.0,5.0,0.0,25,20,15,0,0,20,4,58.82,66.67,Identity Sprawl,Review and remove excess access,MEDIUM
USR00085,varun.rao,varun.rao@company.com,Marketing,Developer,user,Salesforce,2026-03-07,44,True,2022-07-24,1,0,0,0,1420,8.0,3.0,0.0,5.0,6.0,3.0,0.0,2.0,5.0,15.0,1,0,0,0,0,0,1,0.6666666666666666,0.5555555555555556,0.0,10.0,12.0,0,0,0,10,30,30,3,50.0,50.0,Behavior,Investigate suspicious activity,MEDIUM
USR00086,ryan.colombo,ryan.colombo@company.com,Engineering,Analyst,service-account,GCP|VPN,2026-03-02,49,True,2024-11-18,2,0,0,1,572,6.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,18.0,1,0,0,0,0,1,2,0.1428571428571428,0.4285714285714285,0.0,10.0,0.0,0,0,0,30,10,0,2,29.41,33.33,Service Account,Validate automation ownership,LOW
USR00087,aditya.taylor,aditya.taylor@company.com,Marketing,Manager,power-user,SIEM|VPN|ServiceNow,2026-03-23,28,True,2023-04-29,3,0,1,0,1141,13.0,0.0,2.0,4.0,6.0,2.0,0.0,1.0,8.0,31.0,0,0,0,0,0,0,6,0.4285714285714285,0.2857142857142857,0.0,5.0,8.0,10,0,8,0,0,20,3,31.18,50.0,Data Access,Review sensitive data access,LOW
USR00088,william.jang,william.jang@company.com,Engineering,Engineer,admin,ServiceNow|VPN|EMAIL|AD,2026-03-15,36,True,2024-10-14,4,1,0,0,607,6.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,5.0,30.0,1,0,0,1,0,0,8,0.4285714285714285,0.2857142857142857,0.0,15.0,0.0,0,20,15,0,10,10,4,44.12,66.67,Stale Account,Disable dormant account,MEDIUM
USR00089,isha.chen,isha.chen@company.com,Compliance,Coordinator,service-account,Salesforce|ServiceNow,2026-04-02,18,True,2025-06-09,2,0,0,1,369,5.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,20.0,0,0,0,0,0,0,2,0.5,0.3333333333333333,0.0,0.0,0.0,0,0,0,10,10,10,3,26.47,50.0,Service Account,Validate automation ownership,LOW
USR00090,neha.o'brien,neha.o'brien@company.com,Finance,Officer,admin,Azure_AD|VPN|AD|PROD_DB,2026-02-22,57,True,2024-07-03,4,1,0,0,710,5.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,4.0,28.0,1,0,0,1,0,0,8,0.1666666666666666,0.3333333333333333,0.0,10.0,8.0,0,20,15,0,10,0,3,35.29,50.0,Stale Account,Disable dormant account,MEDIUM
USR00091,steven.thompson,steven.thompson@company.com,Support,Lead,power-user,AD|PROD_DB,2026-03-25,26,True,2023-02-06,2,0,1,0,1223,12.0,4.0,1.0,9.0,6.0,2.0,4.0,2.0,6.0,22.0,0,0,0,0,0,0,4,0.4615384615384615,0.6923076923076923,20.0,10.0,8.0,10,0,8,10,20,30,5,60.59,83.33,Data Access,Review sensitive data access,MEDIUM
USR00092,charles.sullivan,charles.sullivan@company.com,IT,Executive,user,ADMIN_SYS,2026-03-23,28,True,2025-12-05,1,0,0,0,190,9.0,2.0,2.0,5.0,6.0,1.0,3.0,0.0,7.0,19.0,0,0,0,0,0,0,1,0.6,0.5,15.0,0.0,4.0,10,0,0,0,10,40,3,44.12,50.0,Data Access,Review sensitive data access,MEDIUM
USR00093,nadia.muller,nadia.muller@company.com,Sales,Director,user,PROD_DB,2026-03-05,46,True,2024-02-07,1,0,0,0,857,8.0,2.0,2.0,8.0,6.0,0.0,1.0,3.0,6.0,17.0,1,0,0,0,0,0,1,0.6666666666666666,0.8888888888888888,5.0,15.0,0.0,10,0,0,10,30,30,4,58.82,66.67,Behavior,Investigate suspicious activity,MEDIUM
USR00094,donald.schulz,donald.schulz@company.com,Sales,Officer,user,VPN,2026-03-23,28,True,2024-01-04,1,0,0,0,891,10.0,3.0,3.0,6.0,9.0,1.0,2.0,7.0,5.0,15.0,0,0,0,0,0,0,1,0.8181818181818182,0.5454545454545454,10.0,35.0,4.0,0,0,0,10,30,30,3,50.0,50.0,Behavior,Investigate suspicious activity,MEDIUM
USR00095,priya.petit,priya.petit@company.com,HR,Architect,user,ADMIN_SYS,2026-03-31,20,True,2023-04-28,1,0,0,0,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00096,edward.thomas,edward.thomas@company.com,Operations,Officer,service-account,ServiceNow,2026-03-27,24,True,2023-04-08,1,0,0,1,1162,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,11.0,0,0,0,0,0,0,1,0.5,0.5,5.0,5.0,0.0,0,0,0,10,10,10,3,26.47,50.0,Service Account,Validate automation ownership,LOW
USR00097,leila.lopez,leila.lopez@company.com,IT,Executive,user,EMAIL|VPN,2026-03-08,43,True,2025-01-27,2,0,0,0,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00098,jason.white,jason.white@company.com,Compliance,Lead,power-user,Okta|Azure_AD|AWS_IAM,2026-02-27,52,True,2023-04-03,3,0,1,0,1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,1,7.65,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00099,maria.bianchi,maria.bianchi@company.com,Marketing,Officer,service-account,ADMIN_SYS,2026-03-11,40,True,2025-10-01,1,0,0,1,255,7.0,3.0,1.0,4.0,6.0,0.0,0.0,3.0,4.0,13.0,1,0,0,0,0,1,1,0.75,0.5,0.0,15.0,0.0,0,0,0,30,20,30,3,55.88,50.0,Service Account,Validate automation ownership,MEDIUM
USR00100,aisha.hernandez,aisha.hernandez@company.com,Security,Manager,user,EMAIL,2026-03-19,32,True,2026-01-09,1,0,0,0,155,6.0,3.0,0.0,6.0,0.0,2.0,3.0,1.0,5.0,15.0,1,0,0,0,0,0,1,0.0,0.8571428571428571,15.0,5.0,8.0,0,0,0,10,20,10,3,32.35,50.0,Behavior,Investigate suspicious activity,LOW
USR00101,paul.hoffmann,paul.hoffmann@company.com,Finance,Director,user,EMAIL,2026-04-15,5,True,2024-04-16,1,0,0,0,788,4.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,0,0,0,0,0,0,1,0.6,0.2,5.0,10.0,0.0,0,0,0,0,0,20,1,14.71,16.67,Data Access,Review sensitive data access,LOW
USR00102,william.garcia,william.garcia@company.com,Engineering,Administrator,power-user,ADMIN_SYS|AD,2026-04-05,15,True,2022-12-30,2,0,1,0,1261,6.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,18.0,0,0,0,0,0,0,4,0.5714285714285714,0.4285714285714285,5.0,5.0,4.0,0,0,8,0,10,20,3,31.18,50.0,Data Access,Review sensitive data access,LOW
USR00103,priya.garcia,priya.garcia@company.com,Support,Specialist,user,EMAIL,2026-04-02,18,True,2025-09-11,1,0,0,0,275,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,0,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00104,jeffrey.ghosh,jeffrey.ghosh@company.com,Marketing,Administrator,user,ServiceNow|ADMIN_SYS,2026-03-17,34,True,2023-12-18,2,0,0,0,908,7.0,1.0,0.0,2.0,3.0,3.0,3.0,1.0,5.0,20.0,1,0,0,0,0,0,2,0.375,0.25,15.0,5.0,12.0,0,0,0,0,10,20,2,23.53,33.33,Data Access,Review sensitive data access,LOW
USR00105,gary.murphy,gary.murphy@company.com,Security,Analyst,power-user,AWS_IAM|AD,2026-03-20,31,True,2023-06-09,2,0,1,0,1100,7.0,2.0,0.0,2.0,3.0,1.0,2.0,3.0,5.0,20.0,1,0,0,0,0,0,4,0.375,0.25,10.0,15.0,4.0,0,0,8,0,10,10,3,25.29,50.0,Behavior,Investigate suspicious activity,LOW
USR00106,sanjana.quinn,sanjana.quinn@company.com,Sales,Engineer,user,EMAIL|AD,2026-03-12,39,True,2024-07-30,2,0,0,0,683,8.0,3.0,0.0,3.0,4.0,1.0,0.0,1.0,6.0,22.0,1,0,0,0,0,0,2,0.4444444444444444,0.3333333333333333,0.0,5.0,4.0,10,0,0,0,10,10,3,26.47,50.0,Identity Sprawl,Review and remove excess access,LOW
USR00107,daniel.anderson,daniel.anderson@company.com,Finance,Manager,power-user,GCP|AWS_IAM|EMAIL,2026-03-05,46,True,2024-12-26,3,0,1,0,534,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,19.0,1,0,0,0,0,0,6,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,8,10,20,20,4,45.88,66.67,Behavior,Investigate suspicious activity,MEDIUM
USR00108,xiulan.romano,xiulan.romano@company.com,Sales,Engineer,user,VPN,2026-03-21,30,True,2022-05-25,1,0,0,0,1480,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,9.0,0,0,0,0,0,0,1,0.5,0.25,5.0,0.0,0.0,0,0,0,0,0,10,1,8.82,16.67,Data Access,Review sensitive data access,LOW
USR00109,richard.martinez,richard.martinez@company.com,HR,Specialist,user,Salesforce|ServiceNow,2026-02-23,56,True,2022-06-13,2,0,0,0,1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00110,joshua.bhat,joshua.bhat@company.com,Operations,Executive,user,ADMIN_SYS,2026-03-23,28,True,2025-04-04,1,0,0,0,435,6.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,5.0,15.0,0,0,0,0,0,0,1,0.4285714285714285,0.4285714285714285,5.0,15.0,0.0,0,0,0,0,20,10,2,23.53,33.33,Behavior,Investigate suspicious activity,LOW
USR00111,james.sharma,james.sharma@company.com,Security,Coordinator,admin,PROD_DB|EMAIL|ADMIN_SYS|ServiceNow,2026-03-23,28,True,2022-05-22,4,1,0,0,1483,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,26.0,0,0,0,0,0,0,8,0.25,0.0,10.0,0.0,0.0,0,0,15,0,0,0,1,11.76,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00112,ryan.rao,ryan.rao@company.com,Marketing,Officer,user,Okta|AD,2026-02-25,54,True,2025-09-04,2,0,0,0,282,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,1,0,0,0,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0,0,10,0,1,8.82,16.67,Behavior,Investigate suspicious activity,LOW
USR00113,aisha.lewis,aisha.lewis@company.com,Security,Coordinator,service-account,ADMIN_SYS,2026-03-12,39,True,2025-03-14,1,0,0,1,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,10,0,0,1,8.82,16.67,Service Account,Validate automation ownership,LOW
USR00114,anjali.romano,anjali.romano@company.com,Sales,Analyst,power-user,AWS_IAM|PROD_DB|GCP|EMAIL,2026-04-12,8,True,2023-11-22,4,0,1,0,934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,1,7.65,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00115,steven.becker,steven.becker@company.com,Sales,Engineer,user,ServiceNow|ADMIN_SYS,2026-04-20,0,True,2022-04-27,2,0,0,0,1508,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0,0,0,0,0,0,2,0.0,0.3333333333333333,5.0,0.0,0.0,0,0,0,0,10,0,1,8.82,16.67,Behavior,Investigate suspicious activity,LOW
USR00116,nikhil.fischer,nikhil.fischer@company.com,Engineering,Coordinator,user,Azure_AD|ADMIN_SYS,2026-03-26,25,True,2025-10-01,2,0,0,0,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00117,richard.kelly,richard.kelly@company.com,Marketing,Lead,power-user,SIEM|ServiceNow,2026-04-09,11,True,2024-03-17,2,0,1,0,818,9.0,1.0,1.0,5.0,4.0,2.0,2.0,1.0,5.0,20.0,0,0,0,0,0,0,4,0.4,0.5,10.0,5.0,8.0,0,0,8,0,10,10,3,25.29,50.0,Behavior,Investigate suspicious activity,LOW
USR00118,michael.quinn,michael.quinn@company.com,Operations,Executive,user,EMAIL,2026-03-01,50,True,2024-01-27,1,0,0,0,868,5.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,5.0,15.0,1,0,0,0,0,0,1,0.5,0.3333333333333333,5.0,10.0,8.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00119,thomas.muller,thomas.muller@company.com,Operations,Specialist,user,Salesforce|ADMIN_SYS,2026-03-26,25,True,2024-04-07,2,0,0,0,797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00120,david.sullivan,david.sullivan@company.com,Compliance,Lead,power-user,AWS_IAM|Azure_AD|Okta|Salesforce,2026-02-21,58,True,2024-07-01,4,0,1,0,712,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,24.0,1,0,0,0,0,0,8,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,8,0,0,20,2,22.35,33.33,Data Access,Review sensitive data access,LOW
USR00121,joseph.perez,joseph.perez@company.com,Security,Coordinator,admin,AWS_IAM|Salesforce|ServiceNow|GCP,2026-03-15,36,True,2023-09-05,4,1,0,0,1012,7.0,2.0,2.0,5.0,7.0,0.0,1.0,0.0,4.0,28.0,1,0,0,1,0,0,8,0.875,0.625,5.0,0.0,0.0,0,20,15,10,20,30,5,70.59,83.33,Data Access,Review sensitive data access,CRITICAL
USR00122,nisha.li,nisha.li@company.com,Marketing,Manager,admin,Okta|PROD_DB|EMAIL|Salesforce|ServiceNow|AD,2026-03-08,43,True,2024-09-15,6,1,0,0,636,8.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,6.0,42.0,1,0,0,1,0,0,12,0.2222222222222222,0.4444444444444444,5.0,5.0,4.0,35,20,15,0,10,0,4,58.82,66.67,Identity Sprawl,Review and remove excess access,MEDIUM
USR00123,paul.lee,paul.lee@company.com,Finance,Specialist,user,SIEM,2026-03-17,34,True,2022-05-08,1,0,0,0,1497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00124,david.russo,david.russo@company.com,IT,Manager,user,VPN,2026-03-20,31,True,2024-07-06,1,0,0,0,707,5.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,4.0,13.0,1,0,0,0,0,0,1,0.5,0.3333333333333333,10.0,15.0,0.0,0,0,0,0,20,10,2,23.53,33.33,Behavior,Investigate suspicious activity,LOW
USR00125,kenneth.verma,kenneth.verma@company.com,Marketing,Coordinator,admin,SIEM|AWS_IAM|Azure_AD|EMAIL|Okta|GCP,2026-03-08,43,True,2024-08-12,6,1,0,0,670,8.0,3.0,2.0,5.0,6.0,1.0,3.0,1.0,6.0,42.0,1,0,0,1,0,0,12,0.6666666666666666,0.5555555555555556,15.0,5.0,4.0,35,20,15,10,20,40,6,100.0,100.0,Data Access,Review sensitive data access,CRITICAL
USR00126,mark.patel,mark.patel@company.com,Operations,Developer,admin,ADMIN_SYS|AD|Okta|ServiceNow|GCP,2026-03-29,22,True,2025-01-22,5,1,0,0,507,11.0,3.0,0.0,3.0,5.0,3.0,6.0,1.0,7.0,39.0,0,0,0,0,0,0,10,0.4166666666666667,0.25,30.0,5.0,12.0,20,0,15,0,10,45,4,64.71,66.67,Data Access,Review sensitive data access,MEDIUM
USR00127,amitabh.davis,amitabh.davis@company.com,Security,Executive,user,Salesforce,2026-03-29,22,True,2025-05-19,1,0,0,0,390,4.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,13.0,0,0,0,0,0,0,1,0.4,0.4,0.0,5.0,0.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00128,michael.rossi,michael.rossi@company.com,Marketing,Developer,user,ADMIN_SYS,2026-04-07,13,True,2024-01-04,1,0,0,0,891,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,0,1,0.5,0.5,0.0,0.0,0.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00129,sanjana.burke,sanjana.burke@company.com,Legal,Engineer,user,PROD_DB,2026-04-03,17,True,2022-09-09,1,0,0,0,1373,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0,0,10,0,1,8.82,16.67,Behavior,Investigate suspicious activity,LOW
USR00130,jeffrey.garcia,jeffrey.garcia@company.com,HR,Specialist,user,ADMIN_SYS|VPN,2026-04-18,2,True,2025-08-30,2,0,0,0,287,5.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,18.0,0,0,0,0,0,0,2,0.1666666666666666,0.5,0.0,10.0,0.0,0,0,0,0,10,0,1,8.82,16.67,Behavior,Investigate suspicious activity,LOW
USR00131,david.yang,david.yang@company.com,Engineering,Coordinator,user,EMAIL,2026-03-16,35,True,2022-06-08,1,0,0,0,1466,4.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,11.0,1,0,0,0,0,0,1,0.0,0.2,0.0,10.0,8.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00132,xiulan.lim,xiulan.lim@company.com,Security,Director,user,ServiceNow,2026-02-20,59,True,2022-10-02,1,0,0,0,1350,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,9.0,1,0,0,0,0,0,1,0.0,0.5,0.0,10.0,0.0,0,0,0,0,10,0,1,8.82,16.67,Behavior,Investigate suspicious activity,LOW
USR00133,fatima.patel,fatima.patel@company.com,Compliance,Director,user,AD|GCP,2026-04-19,1,True,2025-01-31,2,0,0,0,498,5.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,18.0,0,0,0,0,0,0,2,0.3333333333333333,0.5,5.0,5.0,0.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00134,richard.li,richard.li@company.com,Marketing,Architect,user,Salesforce,2026-03-15,36,True,2023-11-18,1,0,0,0,938,11.0,6.0,0.0,7.0,7.0,9.0,1.0,1.0,5.0,15.0,1,0,0,0,0,0,1,0.5833333333333334,0.5833333333333334,5.0,5.0,36.0,0,0,0,10,40,30,3,55.88,50.0,Behavior,Investigate suspicious activity,MEDIUM
USR00135,pooja.murphy,pooja.murphy@company.com,Sales,Director,user,PROD_DB,2026-02-25,54,True,2024-08-19,1,0,0,0,663,5.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,4.0,13.0,1,0,0,0,0,0,1,0.5,0.5,10.0,0.0,0.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
