user_id,username,email,department,job_title,privilege_level,systems_access,last_login,days_inactive,is_active,hire_date,system_count,is_admin,is_power_user,is_service_account,tenure_days,total_events,night_access_count,weekend_access_count,after_hours_count,high_sensitivity_count,failed_login_count,export_count,admin_operation_count,unique_resource_count,identity_sprawl_score,stale_account_flag,new_hire_flag,new_hire_overaccess_flag,privileged_inactive_flag,orphaned_account_flag,service_account_risk,blast_radius_score,sensitive_access_ratio,after_hours_ratio,export_risk_score,admin_activity_score,failed_login_risk
USR00347,richard.li,richard.li@company.com,Marketing,Architect,admin,ADMIN_SYS|AWS_IAM,2026-03-15,51,True,2023-11-18,2,1,0,0,938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00348,daniel.colombo,daniel.colombo@company.com,Security,Specialist,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-02-27,52,True,2025-03-04,6,1,0,0,466,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,34.0,1,0,0,1,0,0,12,0.6666666666666666,0.0,0.0,0.0,0.0
USR00349,david.liu,david.liu@company.com,Engineering,Consultant,power-user,SIEM|Azure_AD|ServiceNow|AD,2026-03-24,35,True,2022-08-10,4,0,1,0,1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00350,sophia.white,sophia.white@company.com,Security,Developer,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-27,174,True,2025-10-04,5,1,0,0,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00351,david.rodriguez,david.rodriguez@company.com,HR,Developer,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-08,10,True,2023-04-22,5,0,0,1,1148,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,0,0,0,0,0,0,5,0.5,0.5,0.0,0.0,0.0
USR00352,jason.lim,jason.lim@company.com,Finance,Analyst,admin,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-11,7,True,2025-02-09,12,1,0,0,489,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,64.0,0,0,0,0,0,0,24,0.3333333333333333,0.0,0.0,0.0,0.0
USR00353,aditya.chen,aditya.chen@company.com,Finance,Manager,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-04-12,8,True,2022-09-04,4,0,0,0,1378,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,0,0,0,0,0,0,4,0.5,0.0,5.0,0.0,0.0
USR00354,isha.jones,isha.jones@company.com,Legal,Director,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-02-24,55,True,2026-03-25,7,0,1,0,80,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,1,0,0,0,0,0,14,0.5,0.5,0.0,0.0,0.0
USR00355,timothy.huang,timothy.huang@company.com,Sales,Manager,user,ADMIN_SYS,UNKNOWN,89,True,2023-12-15,1,0,0,0,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
USR00356,zainab.jo,zainab.jo@company.com,Sales,Architect,power-user,GCP|ADMIN_SYS|AD|SIEM,2026-04-06,152,True,2024-06-15,4,0,1,0,728,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,24.0,1,0,0,0,1,0,8,0.6666666666666666,0.3333333333333333,0.0,10.0,0.0
USR00357,sophia.white,sophia.white@company.com,Security,Developer,admin,ADMIN_SYS|AWS_IAM,2026-03-27,76,True,2025-10-04,2,1,0,0,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00358,jason.lim,jason.lim@company.com,Security,Analyst,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-11,40,True,2025-02-09,6,1,0,0,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00359,joseph.taylor,joseph.taylor@company.com,Security,Consultant,user,GCP,2026-02-20,107,True,2024-03-07,1,0,0,0,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
USR00360,stephen.bhat,stephen.bhat@company.com,Finance,Director,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-18,147,True,2022-12-14,5,1,0,0,1277,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,1,0,0,1,1,0,10,0.5,0.5,0.0,0.0,0.0
USR00361,rohan.hernandez,rohan.hernandez@company.com,Compliance,Executive,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-14,10,True,2025-03-06,5,0,0,1,464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,0,0,0,0,0,0,5,0.5,0.0,0.0,0.0,0.0
USR00362,isha.ghosh,isha.ghosh@company.com,IT,Manager,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-07,20,True,2025-12-26,12,0,1,0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0
USR00363,anjali.sun,anjali.sun@company.com,Finance,Developer,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-14,37,True,2025-12-02,4,0,0,0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00364,mark.sun,mark.sun@company.com,Security,Engineer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-04-14,6,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00365,anthony.thompson,anthony.thompson@company.com,Marketing,Architect,user,SIEM,UNKNOWN,46,True,2022-09-17,1,0,0,0,1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
USR00366,joseph.miller,joseph.miller@company.com,Compliance,Administrator,power-user,VPN,2026-03-12,94,True,2025-11-28,1,0,1,0,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0
USR00367,aisha.hernandez,aisha.hernandez@company.com,Security,Manager,admin,ADMIN_SYS|AWS_IAM,2026-03-19,65,True,2026-01-09,2,1,0,0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00368,joshua.miller,joshua.miller@company.com,Security,Coordinator,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-14,37,True,2023-08-14,6,1,0,0,1034,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,34.0,1,0,0,1,0,0,12,0.6666666666666666,0.6666666666666666,5.0,5.0,0.0
USR00369,neha.o'brien,neha.o'brien@company.com,Finance,Consultant,admin,Azure_AD|VPN|AD|PROD_DB,2026-02-22,54,True,2024-07-03,4,1,0,0,710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00370,ronald.lee,ronald.lee@company.com,HR,Engineer,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-02-28,73,True,2022-03-18,5,1,0,0,1548,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27.0,1,0,0,1,0,0,10,0.5,0.0,5.0,0.0,0.0
USR00371,amitabh.white,amitabh.white@company.com,Compliance,Lead,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-07,4,True,2023-09-23,5,0,0,1,994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00372,ronald.reddy,ronald.reddy@company.com,HR,Coordinator,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-29,25,True,2024-11-09,12,0,0,0,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00373,amara.smith,amara.smith@company.com,Finance,Coordinator,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-26,25,True,2023-06-26,4,0,1,0,1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00374,maria.bianchi,maria.bianchi@company.com,Marketing,Officer,service-account,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-11,40,True,2026-03-25,7,0,0,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00375,christopher.menon,christopher.menon@company.com,Executive,Officer,service-account,Azure_AD,UNKNOWN,85,True,2023-01-02,1,0,0,1,1258,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,1,0,0,0,0,0,1,0.5,0.5,5.0,0.0,0.0
USR00376,larry.sanchez,larry.sanchez@company.com,Marketing,Coordinator,power-user,Salesforce|ADMIN_SYS,2026-03-06,118,True,2024-05-06,2,0,1,0,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0
USR00377,timothy.jo,timothy.jo@company.com,Engineering,Engineer,admin,ADMIN_SYS|AWS_IAM,2026-04-09,89,True,2025-09-20,2,1,0,0,266,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,1,0,0,1,0,0,4,0.5,0.5,5.0,0.0,0.0
USR00378,paul.choi,paul.choi@company.com,Security,Architect,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-04-01,19,True,2024-07-27,6,1,0,0,686,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,32.0,0,0,0,0,0,0,12,0.5,0.5,0.0,0.0,0.0
USR00379,anthony.clark,anthony.clark@company.com,HR,Consultant,user,AWS_IAM,2026-04-11,36,True,2023-06-18,1,0,0,0,1091,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,9.0,1,0,0,0,0,0,1,0.6666666666666666,0.0,0.0,5.0,0.0
USR00380,thomas.sharma,thomas.sharma@company.com,Compliance,Architect,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-04-18,164,True,2024-03-12,5,1,0,0,823,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,1,0,0,1,1,0,10,0.5,0.5,0.0,5.0,0.0
USR00381,jeffrey.garcia,jeffrey.garcia@company.com,HR,Specialist,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-04-18,3,True,2025-08-30,5,0,0,1,287,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,27.0,0,0,0,0,0,0,5,0.5,0.5,5.0,0.0,0.0
USR00382,varun.rao,varun.rao@company.com,Marketing,Developer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-07,5,True,2022-07-24,12,0,0,0,1420,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,62.0,0,0,0,0,0,0,12,0.5,0.5,5.0,0.0,0.0
USR00383,jacob.lee,jacob.lee@company.com,Finance,Specialist,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-02-22,57,True,2022-08-01,4,0,0,0,1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00384,amitabh.colombo,amitabh.colombo@company.com,Operations,Executive,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-04,47,True,2026-03-25,7,0,1,0,80,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,1,0,0,0,0,0,14,0.5,0.5,0.0,0.0,0.0
USR00385,zainab.moore,zainab.moore@company.com,Security,Specialist,admin,SIEM|VPN|AWS_IAM|ServiceNow|EMAIL|AD|GCP,UNKNOWN,48,True,2024-06-13,7,1,0,0,730,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,1,0,0,1,0,0,14,0.5,0.5,0.0,0.0,0.0
USR00386,jason.lim,jason.lim@company.com,Finance,Analyst,power-user,SIEM|Azure_AD|ServiceNow|EMAIL|PROD_DB|AD,2026-03-11,183,True,2025-02-09,6,0,1,0,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,12,0.0,0.0,0.0,0.0,0.0
USR00387,ronald.bhat,ronald.bhat@company.com,Sales,Engineer,admin,ADMIN_SYS|AWS_IAM,2026-03-11,74,True,2024-03-27,2,1,0,0,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00388,robert.martinez,robert.martinez@company.com,Security,Architect,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-25,26,True,2025-12-22,6,1,0,0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00389,matthew.huang,matthew.huang@company.com,Operations,Consultant,power-user,Salesforce|EMAIL,2026-04-13,87,True,2025-10-08,2,0,1,0,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00390,amitabh.davis,amitabh.davis@company.com,Security,Executive,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-29,87,True,2025-05-19,5,1,0,0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,10,0.0,0.0,0.0,0.0,0.0
USR00391,david.russo,david.russo@company.com,IT,Manager,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-20,1,True,2024-07-06,5,0,0,1,707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00392,rajesh.gupta,rajesh.gupta@company.com,Security,Administrator,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-04-08,6,True,2024-09-14,12,0,0,0,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00393,nikhil.martinez,nikhil.martinez@company.com,Finance,Executive,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-14,37,True,2025-09-22,4,0,0,0,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00394,stephen.iyer,stephen.iyer@company.com,IT,Developer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-02-21,58,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00395,aditya.taylor,aditya.taylor@company.com,Marketing,Manager,power-user,SIEM|VPN|ServiceNow,UNKNOWN,37,True,2023-04-29,3,0,1,0,1141,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,1,0,0,0,0,0,6,0.5,0.5,0.0,5.0,0.0
USR00396,zainab.wagner,zainab.wagner@company.com,Support,Engineer,power-user,ADMIN_SYS,2026-03-16,159,True,2023-12-12,1,0,1,0,914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0
USR00397,isha.ghosh,isha.ghosh@company.com,IT,Manager,admin,ADMIN_SYS|AWS_IAM,2026-03-07,68,True,2025-12-26,2,1,0,0,169,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,1,0,0,1,0,0,4,0.0,0.5,0.0,0.0,4.0
USR00398,sofia.martin,sofia.martin@company.com,Security,Executive,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-02-26,53,True,2022-07-30,6,1,0,0,1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00399,raja.romano,raja.romano@company.com,Legal,Consultant,power-user,ADMIN_SYS|SIEM|EMAIL|GCP,2026-04-02,77,True,2023-06-20,4,0,1,0,1089,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,1,0,0,0,0,0,8,0.0,0.5,0.0,5.0,0.0
USR00400,sanjana.quinn,sanjana.quinn@company.com,Sales,Engineer,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-12,103,True,2024-07-30,5,1,0,0,683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00401,anjali.romano,anjali.romano@company.com,Sales,Analyst,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-04-12,4,True,2023-11-22,5,0,0,1,934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00402,vikram.russo,vikram.russo@company.com,Sales,Manager,admin,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-15,21,True,2024-02-09,12,1,0,0,855,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,62.0,0,0,0,0,0,0,24,0.5,0.5,0.0,0.0,0.0
USR00403,isha.ghosh,isha.ghosh@company.com,Finance,Manager,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-07,44,True,2025-12-26,4,0,1,0,169,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,1,0,0,0,0,0,8,0.5,0.0,5.0,0.0,0.0
USR00404,akshay.rao,akshay.rao@company.com,Finance,Analyst,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-29,22,True,2026-03-25,7,0,0,0,80,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,0,0,0,0,0,0,7,0.5,0.5,0.0,0.0,0.0
USR00405,christopher.anderson,christopher.anderson@company.com,Compliance,Developer,power-user,GCP|PROD_DB,UNKNOWN,41,True,2025-08-23,2,0,1,0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00406,david.sullivan,david.sullivan@company.com,Compliance,Lead,power-user,AWS_IAM|Azure_AD|Okta|Salesforce,2026-02-21,137,True,2024-07-01,4,0,1,0,712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,8,0.0,0.0,0.0,0.0,0.0
USR00407,larry.sanchez,larry.sanchez@company.com,Marketing,Coordinator,admin,ADMIN_SYS|AWS_IAM,2026-03-06,67,True,2024-05-06,2,1,0,0,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00408,sofia.ferrari,sofia.ferrari@company.com,Security,Engineer,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-12,39,True,2023-08-28,6,1,0,0,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00409,timothy.mishra,timothy.mishra@company.com,Sales,Consultant,power-user,Okta|AD|SIEM|ADMIN_SYS,2026-03-14,57,True,2022-12-27,4,0,1,0,1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00410,edward.thomas,edward.thomas@company.com,Operations,Officer,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-27,129,True,2023-04-08,5,1,0,0,1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00411,pooja.sullivan,pooja.sullivan@company.com,Support,Lead,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-17,9,True,2024-02-21,5,0,0,1,843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00412,vikram.smith,vikram.smith@company.com,Security,Specialist,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-04-16,16,True,2023-05-23,12,0,0,0,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00413,edward.esposito,edward.esposito@company.com,Finance,Officer,admin,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-04-10,10,True,2024-08-26,4,1,0,0,656,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,22.0,0,0,0,0,0,0,8,0.6666666666666666,0.3333333333333333,5.0,0.0,0.0
USR00414,zainab.wagner,zainab.wagner@company.com,Support,Engineer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-16,35,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00415,thomas.sharma,thomas.sharma@company.com,Compliance,Architect,power-user,AWS_IAM|Salesforce|Okta,UNKNOWN,38,True,2024-03-12,3,0,1,0,823,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,19.0,1,0,0,0,0,0,6,0.6666666666666666,0.6666666666666666,0.0,5.0,0.0
USR00416,diya.anderson,diya.anderson@company.com,Marketing,Administrator,power-user,ServiceNow|AWS_IAM,2026-04-06,132,True,2022-10-18,2,0,1,0,1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0
USR00417,arjun.sanchez,arjun.sanchez@company.com,Compliance,Developer,admin,ADMIN_SYS|AWS_IAM,2026-03-27,55,True,2025-01-05,2,1,0,0,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00418,mark.sun,mark.sun@company.com,Security,Engineer,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-04-14,6,True,2023-10-01,6,1,0,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00419,vikram.williams,vikram.williams@company.com,Marketing,Consultant,user,EMAIL|GCP,2026-03-21,69,True,2022-11-17,2,0,0,0,1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
USR00420,deepika.garcia,deepika.garcia@company.com,Security,Analyst,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-04-12,127,True,2024-12-28,5,1,0,0,532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00421,nikhil.choi,nikhil.choi@company.com,Engineering,Architect,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-20,2,True,2025-12-27,5,0,0,1,168,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,27.0,0,0,0,0,0,0,5,0.0,0.5,0.0,0.0,4.0
USR00422,rohan.harris,rohan.harris@company.com,Marketing,Executive,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-18,19,True,2022-12-22,12,0,0,0,1269,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,62.0,0,0,0,0,0,0,12,0.0,0.5,0.0,0.0,4.0
USR00423,aditya.burke,aditya.burke@company.com,Finance,Architect,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-28,23,True,2024-02-27,4,0,1,0,837,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,0,0,0,0,0,0,8,0.5,0.0,0.0,5.0,0.0
USR00424,timothy.huang,timothy.huang@company.com,Sales,Manager,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-30,21,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00425,thomas.lewis,thomas.lewis@company.com,Finance,Director,power-user,ServiceNow|EMAIL|SIEM|Azure_AD,UNKNOWN,37,True,2024-08-12,4,0,1,0,670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00426,meera.martinez,meera.martinez@company.com,Marketing,Developer,power-user,GCP|Okta|Salesforce,2026-03-18,187,True,2025-07-11,3,0,1,0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,6,0.0,0.0,0.0,0.0,0.0
